"dates","variables","valores","unit","category","category_name","colorpinta","name"
"2022-05-15 00:00:00+00","Nivel_Pozo","61.370016666666665","%","1","Bajo","green","nivpozo_02"
"2022-05-14 23:00:00+00","FlujPerm_EWS","233.52894945672142","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 23:00:00+00","FlujPerm_EWS-E","199.53434086828292","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 23:00:00+00","PrDifFC P:3,4","30.564583333333335","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 23:00:00+00","Nivel_Pozo","61.370016666666665","%","1","Bajo","green","nivpozo_02"
"2022-05-14 23:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 23:00:00+00","T° Intake","15.209033333333332","°C","1","Bajo","green","tintake"
"2022-05-14 23:00:00+00","PrDifFC P:1,2","48.9692","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 23:00:00+00","SDI P:1,2","2.8979999999999997","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 23:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 23:00:00+00","SDI P:3,4","2.5521","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 23:00:00+00","FlujPerm_Planta","226.7300275350661","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 23:00:00+00","Nivel_Pozo","61.326950000000004","%","1","Bajo","green","nivpozo_01"
"2022-05-14 22:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 22:00:00+00","SDI P:1,2","2.8979999999999997","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 22:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 22:00:00+00","Nivel_Pozo","61.326950000000004","%","1","Bajo","green","nivpozo_01"
"2022-05-14 22:00:00+00","FlujPerm_EWS-E","199.53434086828292","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 22:00:00+00","PrDifFC P:3,4","30.564583333333335","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 22:00:00+00","Nivel_Pozo","61.370016666666665","%","1","Bajo","green","nivpozo_02"
"2022-05-14 22:00:00+00","PrDifFC P:1,2","48.9692","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 22:00:00+00","SDI P:3,4","2.5521","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 22:00:00+00","FlujPerm_EWS","233.52894945672142","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 22:00:00+00","T° Intake","15.209033333333332","°C","1","Bajo","green","tintake"
"2022-05-14 22:00:00+00","FlujPerm_Planta","226.7300275350661","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 21:00:00+00","PrDifFC P:3,4","30.5718","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 21:00:00+00","FlujPerm_EWS","232.87131652410847","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 21:00:00+00","SDI P:3,4","3.5212","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 21:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 21:00:00+00","Nivel_Pozo","60.4339","%","1","Bajo","green","nivpozo_02"
"2022-05-14 21:00:00+00","FlujPerm_Planta","225.81834585863302","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 21:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 21:00:00+00","FlujPerm_EWS-E","197.60646425467675","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 21:00:00+00","SDI P:1,2","3.41385","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 21:00:00+00","PrDifFC P:1,2","42.03673333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 21:00:00+00","Nivel_Pozo","60.43358333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-14 21:00:00+00","T° Intake","14.379933333333334","°C","2","Moderado","yellow","tintake"
"2022-05-14 20:00:00+00","PrDifFC P:3,4","30.5338","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 20:00:00+00","SDI P:3,4","2.6402","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 20:00:00+00","Nivel_Pozo","57.44698333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-14 20:00:00+00","T° Intake","14.497591666666668","°C","1","Bajo","green","tintake"
"2022-05-14 20:00:00+00","FlujPerm_Planta","229.67665681846685","l/s","3","Alto","orange","fperm_planta"
"2022-05-14 20:00:00+00","Nivel_Pozo","57.47253333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-14 20:00:00+00","SDI P:1,2","2.8014666666666668","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 20:00:00+00","FlujPerm_EWS","237.54553567422246","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 20:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 20:00:00+00","PrDifFC P:1,2","41.04585","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 20:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 20:00:00+00","FlujPerm_EWS-E","198.2011425757762","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 19:00:00+00","T° Intake","15.139963333333334","°C","1","Bajo","green","tintake"
"2022-05-14 19:00:00+00","Nivel_Pozo","50.462199999999996","%","1","Bajo","green","nivpozo_02"
"2022-05-14 19:00:00+00","Nivel_Pozo","50.463233333333335","%","1","Bajo","green","nivpozo_01"
"2022-05-14 19:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 19:00:00+00","PrDifFC P:3,4","36.246433333333336","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 19:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 19:00:00+00","FlujPerm_Planta","232.88187108002927","l/s","3","Alto","orange","fperm_planta"
"2022-05-14 19:00:00+00","FlujPerm_EWS-E","199.33497079158477","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 19:00:00+00","SDI P:3,4","1.6457","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 19:00:00+00","FlujPerm_EWS","241.26859646664255","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 19:00:00+00","PrDifFC P:1,2","45.8364","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 19:00:00+00","SDI P:1,2","3.1513","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 18:00:00+00","PrDifFC P:3,4","40.56001666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 18:00:00+00","FlujPerm_Planta","226.95287398997382","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 18:00:00+00","Nivel_Pozo","47.778533333333336","%","1","Bajo","green","nivpozo_02"
"2022-05-14 18:00:00+00","Nivel_Pozo","47.86218333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-14 18:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 18:00:00+00","PrDifFC P:1,2","45.4641","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 18:00:00+00","FlujPerm_EWS-E","193.89980858833334","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 18:00:00+00","FlujPerm_EWS","239.3477733606528","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 18:00:00+00","SDI P:3,4","2.46975","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 18:00:00+00","SDI P:1,2","2.608233333333333","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 18:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 18:00:00+00","T° Intake","15.479500000000002","°C","2","Moderado","yellow","tintake"
"2022-05-14 17:00:00+00","SDI P:1,2","3.0304","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 17:00:00+00","PrDifFC P:1,2","45.15671666666666","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 17:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 17:00:00+00","PrDifFC P:3,4","40.36196666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 17:00:00+00","FlujPerm_Planta","225.3693126856577","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 17:00:00+00","T° Intake","14.900516666666668","°C","2","Moderado","yellow","tintake"
"2022-05-14 17:00:00+00","Nivel_Pozo","49.0128","%","1","Bajo","green","nivpozo_02"
"2022-05-14 17:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 17:00:00+00","FlujPerm_EWS-E","192.55187361583333","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 17:00:00+00","FlujPerm_EWS","237.67585218301014","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 17:00:00+00","SDI P:3,4","3.2337","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 17:00:00+00","Nivel_Pozo","49.14345","%","1","Bajo","green","nivpozo_01"
"2022-05-14 16:00:00+00","FlujPerm_EWS-E","192.23248081777783","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 16:00:00+00","SDI P:3,4","2.42525","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 16:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 16:00:00+00","T° Intake","14.57389","°C","2","Moderado","yellow","tintake"
"2022-05-14 16:00:00+00","FlujPerm_EWS","237.65335559058298","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 16:00:00+00","FlujPerm_Planta","225.2658444015226","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 16:00:00+00","PrDifFC P:3,4","40.6667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 16:00:00+00","Nivel_Pozo","51.14908333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-14 16:00:00+00","Nivel_Pozo","51.336816666666664","%","1","Bajo","green","nivpozo_01"
"2022-05-14 16:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 16:00:00+00","SDI P:1,2","2.509866666666667","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 16:00:00+00","PrDifFC P:1,2","45.12858333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 15:00:00+00","SDI P:1,2","2.9366","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 15:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 15:00:00+00","T° Intake","14.42795","°C","2","Moderado","yellow","tintake"
"2022-05-14 15:00:00+00","FlujPerm_EWS-E","192.9876489411111","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 15:00:00+00","PrDifFC P:1,2","44.90880000000001","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 15:00:00+00","FlujPerm_Planta","225.8156824021301","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 15:00:00+00","Nivel_Pozo","54.655849999999994","%","1","Bajo","green","nivpozo_01"
"2022-05-14 15:00:00+00","SDI P:3,4","1.5168","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 15:00:00+00","FlujPerm_EWS","238.12619479613085","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 15:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 15:00:00+00","Nivel_Pozo","54.58578333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-14 15:00:00+00","PrDifFC P:3,4","40.64626666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 14:00:00+00","Nivel_Pozo","58.55885","%","1","Bajo","green","nivpozo_01"
"2022-05-14 14:00:00+00","FlujPerm_EWS","235.70626322200496","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 14:00:00+00","SDI P:1,2","2.4457333333333335","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 14:00:00+00","FlujPerm_Planta","223.67400974106954","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 14:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 14:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 14:00:00+00","PrDifFC P:3,4","40.30263333333333","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 14:00:00+00","FlujPerm_EWS-E","191.5880000575","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 14:00:00+00","PrDifFC P:1,2","44.07456666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 14:00:00+00","T° Intake","14.274550000000001","°C","1","Bajo","green","tintake"
"2022-05-14 14:00:00+00","Nivel_Pozo","58.551233333333336","%","1","Bajo","green","nivpozo_02"
"2022-05-14 14:00:00+00","SDI P:3,4","1.5177","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 13:00:00+00","FlujPerm_Planta","224.6040789693056","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 13:00:00+00","FlujPerm_EWS","236.03424838166666","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 13:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 13:00:00+00","T° Intake","13.672841666666667","°C","1","Bajo","green","tintake"
"2022-05-14 13:00:00+00","PrDifFC P:1,2","52.44298333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 13:00:00+00","Nivel_Pozo","58.352583333333335","%","1","Bajo","green","nivpozo_02"
"2022-05-14 13:00:00+00","PrDifFC P:3,4","40.212516666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 13:00:00+00","SDI P:3,4","1.5772","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 13:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 13:00:00+00","SDI P:1,2","2.9252","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 13:00:00+00","Nivel_Pozo","58.28061666666667","%","1","Bajo","green","nivpozo_01"
"2022-05-14 13:00:00+00","FlujPerm_EWS-E","190.3135707322222","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 12:00:00+00","SDI P:3,4","2.3676","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 12:00:00+00","ROC","1","UR","1","Bajo","green","roc"
"2022-05-14 12:00:00+00","Nivel_Pozo","57.65023333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-14 12:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 12:00:00+00","Nivel_Pozo","57.859633333333335","%","1","Bajo","green","nivpozo_02"
"2022-05-14 12:00:00+00","SPM","1.178842544555664","g/m3","1","Bajo","green","spm_compopt1"
"2022-05-14 12:00:00+00","FlujPerm_EWS-E","190.6400078536111","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 12:00:00+00","SDI P:1,2","2.4479666666666664","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 12:00:00+00","T° Mar","16.650497436523438","°C","1","Bajo","green","sst_mur"
"2022-05-14 12:00:00+00","ZSD","3.2819480895996094","NTU","1","Bajo","green","zsd_compopt2"
"2022-05-14 12:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 12:00:00+00","FlujPerm_EWS","238.0391672998148","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 12:00:00+00","PrDifFC P:1,2","59.432716666666664","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 12:00:00+00","T° Intake","13.489075000000001","°C","1","Bajo","green","tintake"
"2022-05-14 12:00:00+00","PrDifFC P:3,4","40.02585","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 12:00:00+00","Chl-a","3.9789535999298096"," mg/m3","1","Bajo","green","chl_comp"
"2022-05-14 12:00:00+00","FlujPerm_Planta","226.18937743826385","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 11:00:00+00","SDI P:1,2","2.4894000000000003","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 11:00:00+00","Nivel_Pozo","57.02583333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-14 11:00:00+00","PrDifFC P:3,4","39.8495","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 11:00:00+00","FlujPerm_Planta","225.59832210819448","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 11:00:00+00","FlujPerm_EWS","237.20327230074076","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 11:00:00+00","Nivel_Pozo","56.83188333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-14 11:00:00+00","SDI P:3,4","1.6283","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 11:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 11:00:00+00","T° Intake","13.382508333333334","°C","1","Bajo","green","tintake"
"2022-05-14 11:00:00+00","FlujPerm_EWS-E","190.78347153055557","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 11:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 11:00:00+00","PrDifFC P:1,2","59.37708333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 10:00:00+00","PrDifFC P:1,2","58.84786666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 10:00:00+00","SDI P:1,2","2.4894000000000003","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 10:00:00+00","SDI P:3,4","3.25615","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 10:00:00+00","PrDifFC P:3,4","35.530516666666664","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 10:00:00+00","Nivel_Pozo","57.06735","%","1","Bajo","green","nivpozo_02"
"2022-05-14 10:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 10:00:00+00","FlujPerm_EWS","235.74139573259257","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 10:00:00+00","T° Intake","13.346183333333332","°C","1","Bajo","green","tintake"
"2022-05-14 10:00:00+00","FlujPerm_Planta","227.5119631873155","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 10:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 10:00:00+00","Nivel_Pozo","56.778","%","1","Bajo","green","nivpozo_01"
"2022-05-14 10:00:00+00","FlujPerm_EWS-E","190.4795185851907","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 09:00:00+00","PrDifFC P:3,4","29.673199999999998","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 09:00:00+00","Nivel_Pozo","55.609716666666664","%","1","Bajo","green","nivpozo_02"
"2022-05-14 09:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 09:00:00+00","Nivel_Pozo","55.322833333333335","%","1","Bajo","green","nivpozo_01"
"2022-05-14 09:00:00+00","FlujPerm_EWS-E","192.69250051787498","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 09:00:00+00","PrDifFC P:1,2","58.53478333333334","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 09:00:00+00","SDI P:1,2","2.987","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 09:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 09:00:00+00","SDI P:3,4","1.5942","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 09:00:00+00","T° Intake","13.415211666666668","°C","1","Bajo","green","tintake"
"2022-05-14 09:00:00+00","FlujPerm_Planta","227.13775612935376","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 09:00:00+00","FlujPerm_EWS","234.7922577590741","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 08:00:00+00","FlujPerm_Planta","227.62143673389605","l/s","4","Crítico","red","fperm_planta"
"2022-05-14 08:00:00+00","T° Intake","13.579583333333332","°C","1","Bajo","green","tintake"
"2022-05-14 08:00:00+00","PrDifFC P:1,2","58.67058333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 08:00:00+00","SDI P:3,4","2.3899","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 08:00:00+00","FlujPerm_EWS","235.37848657314817","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 08:00:00+00","Nivel_Pozo","50.90985","%","1","Bajo","green","nivpozo_01"
"2022-05-14 08:00:00+00","FlujPerm_EWS-E","192.71471420259763","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 08:00:00+00","SDI P:1,2","2.487833333333333","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 08:00:00+00","Nivel_Pozo","51.263533333333335","%","1","Bajo","green","nivpozo_02"
"2022-05-14 08:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 08:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 08:00:00+00","PrDifFC P:3,4","29.853166666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 07:00:00+00","Nivel_Pozo","47.913900000000005","%","1","Bajo","green","nivpozo_02"
"2022-05-14 07:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 07:00:00+00","PrDifFC P:3,4","29.488633333333336","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 07:00:00+00","PrDifFC P:1,2","58.988616666666665","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 07:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 07:00:00+00","SDI P:3,4","3.1737","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 07:00:00+00","T° Intake","13.397075000000001","°C","1","Bajo","green","tintake"
"2022-05-14 07:00:00+00","FlujPerm_Planta","228.12116334920154","l/s","3","Alto","orange","fperm_planta"
"2022-05-14 07:00:00+00","SDI P:1,2","2.9778","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 07:00:00+00","Nivel_Pozo","47.47608333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-14 07:00:00+00","FlujPerm_EWS","235.95267246388886","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 07:00:00+00","FlujPerm_EWS-E","192.87937409519796","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 06:00:00+00","Nivel_Pozo","45.559666666666665","%","1","Bajo","green","nivpozo_01"
"2022-05-14 06:00:00+00","FlujPerm_EWS","236.24390776759256","l/s","1","Bajo","green","fperm_ews"
"2022-05-14 06:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-14 06:00:00+00","FlujPerm_Planta","228.37549362961676","l/s","3","Alto","orange","fperm_planta"
"2022-05-14 06:00:00+00","FlujPerm_EWS-E","192.9676317791184","l/s","4","Crítico","red","fperm_ewse"
"2022-05-14 06:00:00+00","T° Intake","13.387195","°C","1","Bajo","green","tintake"
"2022-05-14 06:00:00+00","Nivel_Pozo","46.01133333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-14 06:00:00+00","GRI","1","UR","1","Bajo","green","gri"
"2022-05-14 06:00:00+00","SDI P:3,4","2.38125","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 06:00:00+00","PrDifFC P:1,2","58.963249999999995","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-14 06:00:00+00","PrDifFC P:3,4","29.486883333333335","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-14 06:00:00+00","SDI P:1,2","2.485133333333333","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-14 05:00:00+00","T° Intake","13.374958333333332","°C","1","Bajo","green","tintake"
"2022-05-14 05:00:00+00","FlujPerm_EWS","234.3504396303704","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-14 05:00:00+00","SDI P:3,4","1.6079","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-14 05:00:00+00","GRI","1","UR","1","Bajo","green","gri"
